시,지역명,법정동,단지명,금액_만원,전용면적,층,건축년도,거래년,거래월,거래일,거래일자,거래년월,거래유형,매수자,매도자,지역코드,지번
수원시,수원시 장안구,정자동,동신1단지,21500,43.03,7,1987,2025,6,21,2025-06-21,2025-06,중개거래,개인,개인,41111,395
수원시,수원시 장안구,율전동,신일,36500,59.92,12,1997,2025,6,21,2025-06-21,2025-06,중개거래,개인,개인,41111,319
수원시,수원시 장안구,율전동,신일,40200,84.89,18,1997,2025,6,21,2025-06-21,2025-06,중개거래,개인,개인,41111,319
수원시,수원시 장안구,이목동,장안STX칸2단지,47000,59.958,10,2013,2025,6,3,2025-06-03,2025-06,중개거래,개인,개인,41111,917
수원시,수원시 장안구,정자동,남서울그린맨션,38000,105.04,10,1990,2025,6,21,2025-06-21,2025-06,중개거래,개인,개인,41111,417
수원시,수원시 장안구,율전동,삼성1(율전동),38000,59.98,7,1998,2025,6,5,2025-06-05,2025-06,중개거래,개인,개인,41111,468
수원시,수원시 장안구,정자동,꽃뫼노을마을한마루아파트,40000,60,14,2000,2025,6,16,2025-06-16,2025-06,중개거래,개인,개인,41111,881-4
수원시,수원시 장안구,정자동,대월마을대림진흥,47000,84.9461,3,2001,2025,6,21,2025-06-21,2025-06,중개거래,개인,개인,41111,914
수원시,수원시 장안구,천천동,화서역푸르지오더에듀포레,56000,59.98,12,2009,2025,6,21,2025-06-21,2025-06,중개거래,개인,개인,41111,333
수원시,수원시 장안구,송죽동,수원로얄팰리스,31000,54.01,4,2006,2025,6,18,2025-06-18,2025-06,중개거래,개인,개인,41111,514
수원시,수원시 장안구,송죽동,송죽동희성연인,33000,70.539,1,2009,2025,6,21,2025-06-21,2025-06,중개거래,개인,개인,41111,444-5
수원시,수원시 장안구,정자동,청솔마을한라,50500,59.985,12,2001,2025,6,21,2025-06-21,2025-06,중개거래,개인,개인,41111,919
수원시,수원시 장안구,연무동,서광교파크스위첸,55900,52.6886,15,2023,2025,6,21,2025-06-21,2025-06,중개거래,개인,개인,41111,300
수원시,수원시 장안구,정자동,대월마을대림진흥,56000,84.9461,22,2001,2025,6,20,2025-06-20,2025-06,중개거래,개인,개인,41111,914
수원시,수원시 장안구,정자동,두견마을벽산3차,63500,99.95,4,2000,2025,6,20,2025-06-20,2025-06,중개거래,개인,개인,41111,884-4
수원시,수원시 장안구,정자동,경남아너스빌(정자동),52800,84.903,8,2006,2025,6,20,2025-06-20,2025-06,중개거래,개인,개인,41111,297-2
수원시,수원시 장안구,천천동,삼호진덕,36700,59.88,7,1998,2025,6,20,2025-06-20,2025-06,중개거래,개인,개인,41111,565
수원시,수원시 장안구,정자동,백설마을삼환나우빌,43500,59.83,18,1999,2025,6,20,2025-06-20,2025-06,중개거래,개인,개인,41111,880-3
수원시,수원시 장안구,정자동,연꽃마을풍림,59600,99.18,9,1999,2025,6,19,2025-06-19,2025-06,중개거래,개인,개인,41111,872-1
수원시,수원시 장안구,정자동,백설마을성지동양고속아파트,78000,135.63,14,1999,2025,6,6,2025-06-06,2025-06,중개거래,개인,개인,41111,879-1
수원시,수원시 장안구,정자동,동신2단지,40000,84.98,5,1988,2025,6,20,2025-06-20,2025-06,중개거래,개인,개인,41111,313-1
수원시,수원시 장안구,정자동,동신1단지,24000,43.03,9,1987,2025,6,20,2025-06-20,2025-06,중개거래,개인,개인,41111,395
수원시,수원시 장안구,연무동,경성B,17000,58.23,3,1987,2025,6,16,2025-06-16,2025-06,중개거래,개인,개인,41111,257
수원시,수원시 장안구,정자동,꽃뫼마을장안,40570,59.9,6,1999,2025,6,16,2025-06-16,2025-06,직거래,개인,개인,41111,900-1
수원시,수원시 장안구,천천동,천천삼성래미안,43000,59.975,6,2002,2025,6,19,2025-06-19,2025-06,중개거래,개인,개인,41111,544
수원시,수원시 장안구,천천동,화서역푸르지오더에듀포레,80000,129.66,2,2009,2025,6,19,2025-06-19,2025-06,중개거래,개인,개인,41111,333
수원시,수원시 장안구,정자동,화서역파크푸르지오,123000,84.7,16,2021,2025,6,14,2025-06-14,2025-06,중개거래,개인,개인,41111,950
수원시,수원시 장안구,천천동,비단마을성우우방,73500,128.118,18,2002,2025,6,19,2025-06-19,2025-06,중개거래,개인,개인,41111,531
수원시,수원시 장안구,조원동,주공뉴타운2,41500,84.34,19,2001,2025,6,19,2025-06-19,2025-06,중개거래,개인,개인,41111,861
수원시,수원시 장안구,조원동,주공뉴타운2,34000,59.42,17,2001,2025,6,19,2025-06-19,2025-06,중개거래,개인,개인,41111,861
수원시,수원시 장안구,정자동,북수원리버파크,35500,59.92,6,2002,2025,6,19,2025-06-19,2025-06,중개거래,개인,개인,41111,913
수원시,수원시 장안구,율전동,밤꽃마을뜨란채,43000,84.86,12,2005,2025,6,18,2025-06-18,2025-06,중개거래,개인,개인,41111,546
수원시,수원시 장안구,조원동,성신,21000,73.45,5,1986,2025,6,17,2025-06-17,2025-06,중개거래,개인,개인,41111,668-4
수원시,수원시 장안구,이목동,수원장안힐스테이트,60500,84.993,2,2012,2025,6,14,2025-06-14,2025-06,중개거래,개인,개인,41111,916
수원시,수원시 장안구,천천동,비단마을신명,42000,59.995,7,2001,2025,6,17,2025-06-17,2025-06,중개거래,개인,개인,41111,482
수원시,수원시 장안구,정자동,백설마을삼환나우빌,44700,59.83,7,1999,2025,6,18,2025-06-18,2025-06,중개거래,개인,개인,41111,880-3
수원시,수원시 장안구,천천동,현대(천천동),29700,50.36,13,1997,2025,6,4,2025-06-04,2025-06,중개거래,개인,개인,41111,566
수원시,수원시 장안구,정자동,연꽃마을풍림,59600,99.18,8,1999,2025,6,18,2025-06-18,2025-06,중개거래,개인,개인,41111,872-1
수원시,수원시 장안구,송죽동,수원로얄팰리스,33500,54.01,6,2006,2025,6,14,2025-06-14,2025-06,중개거래,개인,개인,41111,514
수원시,수원시 장안구,정자동,화서역 우방 센트럴파크,43500,59.96,19,1999,2025,6,13,2025-06-13,2025-06,중개거래,개인,개인,41111,887-1
수원시,수원시 장안구,조원동,청우,33000,76.6742,10,2008,2025,6,16,2025-06-16,2025-06,중개거래,개인,개인,41111,676-9
수원시,수원시 장안구,정자동,북수원리버파크,36800,59.92,5,2002,2025,6,18,2025-06-18,2025-06,중개거래,개인,개인,41111,913
수원시,수원시 장안구,정자동,화서역 우방 센트럴파크,41800,59.98,1,1999,2025,6,13,2025-06-13,2025-06,중개거래,개인,개인,41111,887-1
수원시,수원시 장안구,천천동,화서역푸르지오더에듀포레,78800,113.86,9,2009,2025,6,16,2025-06-16,2025-06,중개거래,개인,개인,41111,333
수원시,수원시 장안구,율전동,삼성1(율전동),50000,84.99,11,1998,2025,6,16,2025-06-16,2025-06,중개거래,개인,개인,41111,468
수원시,수원시 장안구,정자동,연꽃마을풍림,61500,99.18,18,1999,2025,6,7,2025-06-07,2025-06,중개거래,개인,개인,41111,872-1
수원시,수원시 장안구,송죽동,삼우,31200,80.37,3,1989,2025,6,10,2025-06-10,2025-06,중개거래,개인,개인,41111,458-3
수원시,수원시 장안구,천천동,현대(천천동),28000,59.84,1,1997,2025,6,17,2025-06-17,2025-06,중개거래,개인,개인,41111,566
수원시,수원시 장안구,정자동,동신2단지,23700,43.02,7,1988,2025,6,16,2025-06-16,2025-06,중개거래,개인,개인,41111,313-1
수원시,수원시 장안구,조원동,한일타운우성,52500,84.772,3,1999,2025,6,4,2025-06-04,2025-06,중개거래,개인,개인,41111,881
수원시,수원시 장안구,정자동,동남타운,23800,59.4,3,1997,2025,6,14,2025-06-14,2025-06,중개거래,개인,개인,41111,390
수원시,수원시 장안구,천천동,천천삼성래미안,44500,59.975,4,2002,2025,6,14,2025-06-14,2025-06,중개거래,개인,개인,41111,544
수원시,수원시 장안구,정자동,화서역 우방 센트럴파크,39500,59.96,2,1999,2025,6,12,2025-06-12,2025-06,중개거래,개인,개인,41111,887-1
수원시,수원시 장안구,정자동,벽산블루밍(정자동),46600,84.98,5,2007,2025,6,13,2025-06-13,2025-06,중개거래,개인,개인,41111,423-1
수원시,수원시 장안구,정자동,꽃뫼마을장안,39200,59.9,6,1999,2025,6,16,2025-06-16,2025-06,직거래,개인,개인,41111,900-1
수원시,수원시 장안구,정자동,동신3단지,31900,69.18,7,1989,2025,6,16,2025-06-16,2025-06,중개거래,개인,개인,41111,303
수원시,수원시 장안구,천천동,화서역푸르지오더에듀포레,58800,59.98,11,2009,2025,6,16,2025-06-16,2025-06,중개거래,개인,개인,41111,333
수원시,수원시 장안구,연무동,목화,39000,84.82,6,1994,2025,6,10,2025-06-10,2025-06,중개거래,개인,개인,41111,214
수원시,수원시 장안구,천천동,현대(천천동),33300,59.84,8,1997,2025,6,16,2025-06-16,2025-06,중개거래,개인,개인,41111,566
수원시,수원시 장안구,율전동,장안,18500,44.85,3,1986,2025,6,5,2025-06-05,2025-06,중개거래,개인,개인,41111,109
수원시,수원시 장안구,천천동,일성,43900,84.85,13,1997,2025,6,10,2025-06-10,2025-06,중개거래,개인,개인,41111,569
수원시,수원시 장안구,정자동,동신1단지,22900,43.03,12,1987,2025,6,14,2025-06-14,2025-06,중개거래,개인,개인,41111,395
수원시,수원시 장안구,천천동,비단마을베스트타운,61000,84.9981,2,2001,2025,6,16,2025-06-16,2025-06,중개거래,개인,개인,41111,511
수원시,수원시 장안구,율전동,신일,38000,59.92,18,1997,2025,6,12,2025-06-12,2025-06,중개거래,개인,법인,41111,319
수원시,수원시 장안구,정자동,동신1단지,21000,43.03,11,1987,2025,6,5,2025-06-05,2025-06,중개거래,개인,개인,41111,395
수원시,수원시 장안구,조원동,주공뉴타운2,45600,84.34,11,2001,2025,6,11,2025-06-11,2025-06,중개거래,개인,개인,41111,861
수원시,수원시 장안구,정자동,백설 에듀빌,47000,84.96,19,2001,2025,6,1,2025-06-01,2025-06,직거래,개인,개인,41111,871-4
수원시,수원시 장안구,조원동,성신,20000,80.04,5,1986,2025,6,14,2025-06-14,2025-06,중개거래,개인,개인,41111,668-4
수원시,수원시 장안구,정자동,벽산그랜드코아,34500,121.4,17,1994,2025,6,4,2025-06-04,2025-06,중개거래,개인,개인,41111,9-2
수원시,수원시 장안구,정자동,화서역파크푸르지오,92000,59.78,8,2021,2025,6,15,2025-06-15,2025-06,중개거래,개인,개인,41111,950
수원시,수원시 장안구,조원동,한일타운쌍용,58000,84.772,5,1999,2025,6,15,2025-06-15,2025-06,중개거래,개인,개인,41111,881
수원시,수원시 장안구,정자동,화서역파크푸르지오,113000,84.81,29,2021,2025,6,13,2025-06-13,2025-06,중개거래,개인,개인,41111,950
수원시,수원시 장안구,율전동,성균관대역서희스타힐스아파트1단지,50000,110.9125,11,2011,2025,6,14,2025-06-14,2025-06,중개거래,개인,개인,41111,561
수원시,수원시 장안구,정자동,벽산블루밍(정자동),54000,126.88,4,2007,2025,6,14,2025-06-14,2025-06,중개거래,개인,개인,41111,423-1
수원시,수원시 장안구,정자동,화서역파크푸르지오,130000,84.81,17,2021,2025,6,1,2025-06-01,2025-06,중개거래,개인,개인,41111,950
수원시,수원시 장안구,연무동,서광교파크스위첸,53000,52.6886,18,2023,2025,6,14,2025-06-14,2025-06,중개거래,개인,개인,41111,300
수원시,수원시 장안구,정자동,화서역파크푸르지오,112000,84.76,11,2021,2025,6,12,2025-06-12,2025-06,중개거래,개인,개인,41111,950
수원시,수원시 장안구,정자동,화서역파크푸르지오,115000,84.7,19,2021,2025,6,6,2025-06-06,2025-06,중개거래,개인,개인,41111,950
수원시,수원시 장안구,천천동,화서역푸르지오더에듀포레,60000,59.98,16,2009,2025,6,13,2025-06-13,2025-06,중개거래,개인,개인,41111,333
수원시,수원시 장안구,송죽동,수원아너스빌위즈,52200,59.985,35,2017,2025,6,13,2025-06-13,2025-06,중개거래,개인,개인,41111,517
수원시,수원시 장안구,정자동,화서역 우방 센트럴파크,51600,59.98,17,1999,2025,6,13,2025-06-13,2025-06,중개거래,개인,개인,41111,887-1
수원시,수원시 장안구,율전동,성균관대역동문디이스트,62500,84.7609,3,2017,2025,6,12,2025-06-12,2025-06,중개거래,개인,개인,41111,600
수원시,수원시 장안구,율전동,신일,36000,59.92,7,1997,2025,6,13,2025-06-13,2025-06,중개거래,개인,개인,41111,319
수원시,수원시 장안구,천천동,화서역푸르지오더에듀포레,58500,59.98,14,2009,2025,6,13,2025-06-13,2025-06,중개거래,개인,개인,41111,333
수원시,수원시 장안구,정자동,동신1단지,32500,66.88,2,1987,2025,6,13,2025-06-13,2025-06,중개거래,개인,개인,41111,395
수원시,수원시 장안구,천천동,비단마을베스트타운,62500,84.9981,8,2001,2025,6,7,2025-06-07,2025-06,중개거래,개인,개인,41111,511
수원시,수원시 장안구,조원동,주공뉴타운2,35000,59.42,17,2001,2025,6,12,2025-06-12,2025-06,중개거래,개인,개인,41111,861
수원시,수원시 장안구,조원동,주공뉴타운2,33500,59.42,11,2001,2025,6,12,2025-06-12,2025-06,중개거래,개인,개인,41111,861
수원시,수원시 장안구,조원동,조원샤르망,37000,84.4337,6,2006,2025,6,11,2025-06-11,2025-06,중개거래,개인,개인,41111,675-4
수원시,수원시 장안구,정자동,동신2단지,22700,43.02,2,1988,2025,6,7,2025-06-07,2025-06,중개거래,개인,개인,41111,313-1
수원시,수원시 장안구,정자동,동신1단지,28000,56.71,8,1987,2025,6,12,2025-06-12,2025-06,중개거래,개인,개인,41111,395
수원시,수원시 장안구,율전동,서희스타힐스3단지,31000,59.521,2,2010,2025,6,10,2025-06-10,2025-06,중개거래,개인,개인,41111,560
수원시,수원시 장안구,천천동,화서역푸르지오더에듀포레,52500,59.98,2,2009,2025,6,7,2025-06-07,2025-06,중개거래,개인,개인,41111,333
수원시,수원시 장안구,정자동,백설마을삼환나우빌,43000,59.83,7,1999,2025,6,11,2025-06-11,2025-06,중개거래,개인,개인,41111,880-3
수원시,수원시 장안구,정자동,두견마을벽산3차,62000,99.95,5,2000,2025,6,11,2025-06-11,2025-06,중개거래,개인,개인,41111,884-4
수원시,수원시 장안구,정자동,화서역파크푸르지오,92000,59.78,26,2021,2025,6,8,2025-06-08,2025-06,중개거래,개인,개인,41111,950
수원시,수원시 장안구,이목동,장안STX칸1단지,69000,114.868,5,2013,2025,6,11,2025-06-11,2025-06,중개거래,개인,개인,41111,918
수원시,수원시 장안구,정자동,두견마을벽산3차,67000,134.86,10,2000,2025,6,11,2025-06-11,2025-06,중개거래,개인,개인,41111,884-4
수원시,수원시 장안구,정자동,화서역 우방 센트럴파크,50500,59.98,14,1999,2025,6,11,2025-06-11,2025-06,중개거래,개인,개인,41111,887-1
수원시,수원시 장안구,천천동,비단마을베스트타운,64900,84.9981,9,2001,2025,6,2,2025-06-02,2025-06,중개거래,개인,개인,41111,511
수원시,수원시 장안구,천천동,화서역푸르지오더에듀포레,60000,59.98,11,2009,2025,6,11,2025-06-11,2025-06,중개거래,개인,개인,41111,333
수원시,수원시 장안구,정자동,화서역파크뷰,34800,49.56,1,2000,2025,6,11,2025-06-11,2025-06,중개거래,개인,개인,41111,882-5
수원시,수원시 장안구,정자동,정자2차희성연인,39000,84.946,14,2009,2025,6,4,2025-06-04,2025-06,중개거래,개인,개인,41111,69-2
수원시,수원시 장안구,율전동,밤꽃마을뜨란채,40500,84.8,21,2005,2025,6,9,2025-06-09,2025-06,중개거래,개인,개인,41111,546
수원시,수원시 장안구,정자동,백설마을현대코오롱아파트,37000,59.79,17,1999,2025,6,10,2025-06-10,2025-06,중개거래,개인,개인,41111,870-1
수원시,수원시 장안구,조원동,한일타운쌍용,51800,84.772,4,1999,2025,6,1,2025-06-01,2025-06,중개거래,개인,개인,41111,881
수원시,수원시 장안구,율전동,밤꽃마을뜨란채,33900,59.06,7,2005,2025,6,10,2025-06-10,2025-06,중개거래,개인,개인,41111,546
수원시,수원시 장안구,정자동,현대(정자동),26500,62.67,4,1989,2025,6,6,2025-06-06,2025-06,중개거래,개인,개인,41111,30-1
수원시,수원시 장안구,조원동,한일타운우성,46000,59.962,5,1999,2025,6,6,2025-06-06,2025-06,중개거래,개인,개인,41111,881
수원시,수원시 장안구,정자동,화서역 우방 센트럴파크,43500,59.98,3,1999,2025,6,3,2025-06-03,2025-06,중개거래,개인,개인,41111,887-1
